Source line,Signified Entity,Greek,Translation,Epic,Book,Line,Type,Subtype,Relative,Category,Speech,Speaker,MANTO ID,MANTO Link
10430,wife of Ixion (Dia?),Ἰξιονίης ἀλόχοιο,,Iliad,14,317,descriptor,,,Human Female,Direct,Zeus,,
10431,Peirithous,θεόφιν μήστωρʼ ἀτάλαντον,,Iliad,14,318,descriptor,,,Human Male,Direct,Zeus,,
10432,Danae,καλλισφύρου,,Iliad,14,319,epithet,,,Human Female,Direct,Zeus,,
10432,Danae,Ἀκρισιώνης,,Iliad,14,319,epithet,patronym,Acrisius,Human Female,Direct,Zeus,,
10433,Perseus,πάντων ἀριδείκετον ἀνδρῶν,,Iliad,14,320,descriptor,,,Human Male,Direct,Zeus,,
10434,Europa,Φοίνικος κούρης,,Iliad,14,321,epithet,lineage,Phoenix,Human Female,Direct,Zeus,,
10434,Phoenix,τηλεκλειτοῖο,,Iliad,14,321,epithet,,,Human Male,Direct,Zeus,,
10435,Rhadamanthys,ἀντίθεον,,Iliad,14,322,epithet,,,Human Male,Direct,Zeus,,
10437,Herakles,κρατερόφρονα,,Iliad,14,324,epithet,,,Human Male,Direct,Zeus,,
10438,Dionysus,χάρμα βροτοῖσιν,,Iliad,14,325,descriptor,,,Deity Male,Direct,Zeus,,
10439,Demeter,καλλιπλοκάμοιο,,Iliad,14,326,epithet,,,Deity Female,Direct,Zeus,,
10439,Demeter,ἀνάσσης,,Iliad,14,326,epithet,,,Deity Female,Direct,Zeus,,
10440,Leto,ἐρικυδέος,,Iliad,14,327,epithet,,,Deity Female,Direct,Zeus,,
10444,Hera,δολοφρονέουσα,,Iliad,14,329,descriptor,,,Deity Female,Narration,Narrator,,
10444,Hera,πότνια,queen,Iliad,14,329,descriptor,,,Deity Female,Narration,Narrator,,
10446,Zeus,αἰνότατε,,Iliad,14,330,descriptor,,,Deity Male,Direct,Hera,,
10446,Zeus,Κρονίδη,,Iliad,14,330,epithet,lineage,Kronos,Deity Male,Direct,Hera,,
10449,gods,αἰειγενετάων,,Iliad,14,333,epithet,,,Deity Group,Direct,Hera,,
10454,Hephaestus,φίλος υἱὸς,dear son,Iliad,14,338,descriptor,,,Deity Male,Direct,Hera,,
10458,Zeus,νεφεληγερέτα,,Iliad,14,341,epithet,,,Deity Male,Narration,Narrator,,
10463,Helios,οὗ τε καὶ ὀξύτατον πέλεται φάος εἰσοράασθαι,,Iliad,14,345,descriptor,,,Deity Male,Direct,Zeus,,
10466,Zeus,Κρόνου παῖς,,Iliad,14,346,epithet,lineage,Kronos,Deity Male,Narration,Narrator,,
10466,Hera,παράκοιτιν,,Iliad,14,346,descriptor,,,Deity Female,Narration,Narrator,,
10467,earth,δῖα,,Iliad,14,347,epithet,,,Nature,Narration,Narrator,,
10474,Zeus,πατὴρ,,Iliad,14,352,descriptor,,,Deity Male,Narration,Narrator,,
10475,Hera,ἄκοιτιν,,Iliad,14,353,descriptor,,,Deity Female,Narration,Narrator,,
10476,Hypnos,νήδυμος,,Iliad,14,354,epithet,,,Deity Male,Narration,Narrator,,
10477,Poseidon,γαιηόχῳ,,Iliad,14,355,epithet,,,Deity Male,Narration,Narrator,,
10477,Poseidon,ἐννοσιγαίῳ,,Iliad,14,355,epithet,,,Deity Male,Narration,Narrator,,
10482,sleep,μαλακὸν,soft,Iliad,14,359,descriptor,,,Concept,Direct,Hypnos,,
10491,Hector,Πριαμίδῃ,,Iliad,14,365,epithet,patronym,Priam,Human Male,Direct,Poseidon,,
10493,ship,γλαφυρῇσι,,Iliad,14,367,epithet,,,Object,Direct,Poseidon,,
10501,Hector,Πριαμίδην,,Iliad,14,375,epithet,patronym,Priam,Human Male,Direct,Poseidon,,
10508,"Diomedes, Odysseus, Agamemnon",βασιλῆες,,Iliad,14,379,descriptor,,,Human Male,Narration,Narrator,,
10509,Diomedes,Τυδεΐδης,of Tydeus,Iliad,14,380,epithet,lineage,Tydeus,Human Male,Narration,Narrator,,
10509,Agamemnon,Ἀτρεΐδης,of Atreus,Iliad,14,380,epithet,patronym,Atreus,Human Male,Narration,Narrator,,
10512,bronze,νώροπα,,Iliad,14,383,epithet,,,Object,Narration,Narrator,,
10513,Poseidon,ἐνοσίχθων,,Iliad,14,384,epithet,,,Deity Male,Narration,Narrator,,
10514,hand,παχείῃ,,Iliad,14,385,epithet,,,Object,Narration,Narrator,,
10516,war,λευγαλέῃ,,Iliad,14,387,epithet,,,Concept,Narration,Narrator,,
10518,Hector,φαίδιμος,shining,Iliad,14,388,epithet,,,Human Male,Narration,Narrator,,
10520,Poseidon,κυανοχαῖτα,,Iliad,14,390,epithet,,,Deity Male,Narration,Narrator,,
10520,Hector,φαίδιμος,shining,Iliad,14,390,epithet,,,Human Male,Narration,Narrator,,
10534,Hector,φαίδιμος,shining,Iliad,14,402,epithet,,,Human Male,Narration,Narrator,,
10539,arrow,ὠκὺ,swift,Iliad,14,407,epithet,,,Object,Narration,Narrator,,
10541,Telamonian Ajax,μέγας,,Iliad,14,409,epithet,,,Human Male,Narration,Narrator,,
10541,Telamonian Ajax,Τελαμώνιος,of Telamon,Iliad,14,409,epithet,,,Human Male,Narration,Narrator,,
10542,ship,θοάων,,Iliad,14,410,epithet,,,Object,Narration,Narrator,,
10546,Zeus,πατρὸς,,Iliad,14,414,descriptor,,,Deity Male,Narration,Narrator,,
10549,Zeus,μεγάλοιο,,Iliad,14,417,epithet,,,Deity Male,Narration,Narrator,,
10553,sons,υἷες Ἀχαιῶν,,Iliad,14,421,epithet,lineage,Achaeans,Human Group,Narration,Narrator,,
10555,Hector,ποιμένα λαῶν,,Iliad,14,423,epithet,,,Human Male,Narration,Narrator,,
10556,"Polydamas, Aeneas, Agenor, Sarpedon, Glaucus",ἄριστοι,,Iliad,14,424,descriptor,,,Human Male,Narration,Narrator,,
10557,Agenor,δῖος,divine,Iliad,14,425,epithet,,,Human Male,Narration,Narrator,,
10558,Sarpedon,ἀρχὸς Λυκίων,,Iliad,14,426,descriptor,,,Human Male,Narration,Narrator,,
10558,Glaucus,ἀμύμων,,Iliad,14,426,epithet,,,Human Male,Narration,Narrator,,
10560,shield,εὐκύκλους,,Iliad,14,428,epithet,,,Object,Narration,Narrator,,
10562,horses,ὠκέας,swift,Iliad,14,430,epithet,,,Animal,Narration,Narrator,,
10566,river Xanthus,ἐϋρρεῖος,,Iliad,14,433,epithet,,,Deity Male,Narration,Narrator,,
10567,river Xanthus,δινήεντος,,Iliad,14,434,epithet,,,Deity Male,Narration,Narrator,,
10567,Zeus,ἀθάνατος,immortal,Iliad,14,434,epithet,,,Deity Male,Narration,Narrator,,
10572,Nyx,μέλαινα,,Iliad,14,439,epithet,,,Deity Female,Narration,Narrator,,
10577,Lesser Ajax,Ὀϊλῆος,,Iliad,14,442,epithet,patronym,Oileus,Human Male,Narration,Narrator,,
10577,Lesser Ajax,ταχὺς,swift,Iliad,14,442,descriptor,,,Human Male,Narration,Narrator,,
10578,spear,ὀξυόεντι,,Iliad,14,443,epithet,,,Object,Narration,Narrator,,
10579,Satnius,Ἠνοπίδην,,Iliad,14,444,epithet,patronym,Enops,Human Male,Narration,Narrator,,
10579,mother of Satnius and Thestor,νηῒς,,Iliad,14,444,descriptor,,,Human Female,Narration,Narrator,,
10579,mother of Satnius and Thestor,ἀμύμων,,Iliad,14,444,epithet,,,Human Female,Narration,Narrator,,
10581,Lesser Ajax,Ὀϊλιάδης,,Iliad,14,446,epithet,patronym,Oileus,Human Male,Narration,Narrator,,
10581,Lesser Ajax,δουρὶ κλυτὸς,,Iliad,14,446,epithet,,,Human Male,Narration,Narrator,,
10583,war,κρατερὴν,,Iliad,14,448,epithet,,,Concept,Narration,Narrator,,
10584,Polydamas,ἐγχέσπαλος,,Iliad,14,449,epithet,,,Human Male,Narration,Narrator,,
10585,Polydamas,Πανθοΐδης,,Iliad,14,450,epithet,patronym,Panthous,Human Male,Narration,Narrator,,
10586,Prothoenor,υἱὸν Ἀρηϊλύκοιο,,Iliad,14,451,epithet,lineage,Areilycus,Human Male,Narration,Narrator,,
10586,spear,ὄβριμον,,Iliad,14,451,epithet,,,Object,Narration,Narrator,,
10590,Polydamas,μεγαθύμου,,Iliad,14,454,epithet,,,Human Male,Direct,Polydamas,,
10590,Polydamas,Πανθοΐδαο,,Iliad,14,454,epithet,patronym,Panthous,Human Male,Direct,Polydamas,,
10593,underworld,δόμον Ἄϊδος,,Iliad,14,457,descriptor,,,Location,Direct,Polydamas,,
10597,Telamonian Ajax,δαΐφρονι,,Iliad,14,459,epithet,,,Human Male,Narration,Narrator,,
10598,Telamonian Ajax,Τελαμωνιάδῃ,,Iliad,14,460,epithet,patronym,Telamon,Human Male,Narration,Narrator,,
10599,spear,φαεφαεινῷνὼ,shining,Iliad,14,461,epithet,,,Object,Narration,Narrator,,
10601,Archelochus,Ἀντήνορος υἱὸς,,Iliad,14,463,epithet,lineage,Antenor,Human Male,Narration,Narrator,,
10607,Polydamas,ἀμύμονι,,Iliad,14,469,epithet,,,Human Male,Narration,Narrator,,
10611,Antenor,ἱπποδάμοιο,,Iliad,14,473,epithet,,,Human Male,Direct,Telamonian Ajax,,
10616,Promachus,Βοιώτιον,,Iliad,14,476,epithet,homeland,Boeotia,Human Male,Narration,Narrator,,
10620,Argives,ἰόμωροι,,Iliad,14,479,descriptor,,,Human Group,Direct,Acamas,,
10620,Argives,ἀπειλάων ἀκόρητοι,,Iliad,14,479,descriptor,,,Human Group,Direct,Acamas,,
10630,Peneleos,δαΐφρονι,,Iliad,14,487,epithet,,,Human Male,Narration,Narrator,,
10632,Peneleos,ἄνακτος,,Iliad,14,489,epithet,,,Human Male,Narration,Narrator,,
10632,Ilioneus,Ἰλιονῆα,,Iliad,14,489,epithet,,,Human Male,Narration,Narrator,,
10633,Ilioneus,υἱὸν Φόρβαντος,,Iliad,14,490,epithet,lineage,Phorbas,Human Male,Narration,Narrator,,
10633,Phorbas,πολυμήλου,,Iliad,14,490,descriptor,,,Human Male,Narration,Narrator,,
10633,Ilioneus,τόν ῥα μάλιστα,,Iliad,14,490,descriptor,,,Human Male,Narration,Narrator,,
10634,Ilioneus,Ἑρμείας Τρώων ἐφίλει,,Iliad,14,491,descriptor,,,Human Male,Narration,Narrator,,
10635,mother of Ilioneus,μήτηρ,,Iliad,14,492,descriptor,,,Human Female,Narration,Narrator,,
10641,spear,ὄβριμον,,Iliad,14,498,epithet,,,Object,Narration,Narrator,,
10645,Ilioneus,ἀγαυοῦ,noble,Iliad,14,501,epithet,,,Human Male,Direct,Peneleos,,
10646,Phorbas,πατρὶ φίλῳ,,Iliad,14,502,descriptor,,,Human Male,Direct,Peneleos,,
10646,mother of Ilioneus,μητρὶ,,Iliad,14,502,descriptor,,,Human Female,Direct,Peneleos,,
10647,wife of Promachus,Προμάχοιο δάμαρ,,Iliad,14,503,descriptor,,Promachus,Human Female,Direct,Peneleos,,
10647,Promachus,Ἀλεγηνορίδαο,,Iliad,14,503,epithet,patronym,Alegenor,Human Male,Direct,Peneleos,,
10648,Promachus,ἀνδρὶ φίλῳ,,Iliad,14,504,descriptor,,,Human Male,Direct,Peneleos,,
10656,Muses,Ὀλύμπια δώματʼ ἔχουσαι,,Iliad,14,508,descriptor,,,Deity Group,Narration,Narrator,,
10658,Poseidon,κλυτὸς,,Iliad,14,510,epithet,,,Deity Male,Narration,Narrator,,
10658,Poseidon,ἐννοσίγαιος,,Iliad,14,510,epithet,,,Deity Male,Narration,Narrator,,
10659,Telamonian Ajax,Τελαμώνιος,of Telamon,Iliad,14,511,epithet,,,Human Male,Narration,Narrator,,
10660,Hyrtius,Γυρτιάδην,,Iliad,14,512,epithet,patronym,Gyrtius,Human Male,Narration,Narrator,,
10660,Hyrtius,Μυσῶν ἡγήτορα,,Iliad,14,512,descriptor,,,Human Male,Narration,Narrator,,
10660,Mysian,καρτεροθύμων,,Iliad,14,512,epithet,,,Human Group,Narration,Narrator,,
10664,Agamemnon,Ἀτρεΐδης,of Atreus,Iliad,14,516,epithet,patronym,Atreus,Human Male,Narration,Narrator,,
10664,Hyperenor,ποιμένα λαῶν,,Iliad,14,516,epithet,,,Human Male,Narration,Narrator,,
10665,bronze,χαλκὸς,bronze,Iliad,14,517,epithet,,,Object,Narration,Narrator,,
10668,Lesser Ajax,Ὀϊλῆος ταχὺς υἱός,,Iliad,14,520,epithet,patronym,Oileus,Human Male,Narration,Narrator,,
10679,Hera,χρυσοθρόνου,,Iliad,15,5,epithet,,,Deity Female,Narration,Narrator,,
10682,Poseidon,ἄνακτα,,Iliad,15,8,epithet,,,Deity Male,Narration,Narrator,,
10686,Zeus,πατὴρ ἀνδρῶν τε θεῶν τε,,Iliad,15,12,epithet,,,Deity Male,Narration,Narrator,,
10690,Hector,δῖον,,Iliad,15,15,epithet,,,Human Male,Direct,Zeus,,
10696,Olympus,μακρὸν,,Iliad,15,21,epithet,,,Location,Direct,Zeus,,
10700,Herakles,θείοιο,,Iliad,15,25,epithet,,,Human Male,Direct,Zeus,,
10703,Cos,εὖ ναιομένην,,Iliad,15,28,descriptor,,,Location,Direct,Zeus,,
10705,Argos,ἱππόβοτον,,Iliad,15,30,epithet,,,Location,Direct,Zeus,,
10712,Hera,βοῶπις,,Iliad,15,34,epithet,,,Deity Female,Narration,Narrator,,
10712,Hera,πότνια,queen,Iliad,15,34,descriptor,,,Deity Female,Narration,Narrator,,
10715,Ouranos,εὐρὺς,,Iliad,15,36,epithet,,,Deity Male,Direct,Hera,,
10717,gods,μακάρεσσι,,Iliad,15,38,epithet,,,Deity Group,Direct,Hera,,
10718,Hera's head,ἱερὴ,,Iliad,15,39,epithet,,,Object,Direct,Hera,,
10720,Poseidon,ἐνοσίχθων,,Iliad,15,41,epithet,,,Deity Male,Direct,Hera,,
10725,Zeus,κελαινεφὲς,,Iliad,15,46,epithet,,,Deity Male,Direct,Hera,,
10728,Zeus,πατὴρ ἀνδρῶν τε θεῶν τε,,Iliad,15,47,epithet,,,Deity Male,Narration,Narrator,,
10731,Hera,βοῶπις,,Iliad,15,49,epithet,,,Deity Female,Direct,Zeus,,
10731,Hera,πότνια,queen,Iliad,15,49,descriptor,,,Deity Female,Direct,Zeus,,
10737,Apollo,κλυτότοξον,,Iliad,15,55,epithet,,,Deity Male,Direct,Zeus,,
10738,Achaeans,χαλκοχιτώνων,bronze-clad,Iliad,15,56,epithet,,,Human Group,Direct,Zeus,,
10739,Poseidon,ἄνακτι,,Iliad,15,57,epithet,,,Deity Male,Direct,Zeus,,
10741,Apollo,Φοῖβος,Phoebus,Iliad,15,59,epithet,,,Deity Male,Direct,Zeus,,
10744,rout,ἀνάλκιδα,,Iliad,15,62,epithet,,,Concept,Direct,Zeus,,
10745,ship,πολυκλήϊσι,,Iliad,15,63,epithet,,,Object,Direct,Zeus,,
10746,Achilles,Πηλεΐδεω,,Iliad,15,64,epithet,patronym,Peleus,Human Male,Direct,Zeus,,
10747,Hector,φαίδιμος,shining,Iliad,15,65,epithet,,,Human Male,Direct,Zeus,,
10749,Sarpedon,δῖον,,Iliad,15,67,epithet,,,Human Male,Direct,Zeus,,
10750,Achilles,δῖος,divine,Iliad,15,68,epithet,,,Human Male,Direct,Zeus,,
10753,Troy,αἰπὺ,,Iliad,15,71,descriptor,,,Location,Direct,Zeus,,
10756,Achilles,Πηλεΐδαο,,Iliad,15,74,epithet,patronym,Peleus,Human Male,Direct,Zeus,,
10758,Thetis,θεὰ,goddess,Iliad,15,76,descriptor,,,Deity Female,Direct,Zeus,,
10759,Achilles,πτολίπορθον,,Iliad,15,77,epithet,,,Human Male,Direct,Zeus,,
10763,Hera,θεὰ,goddess,Iliad,15,78,descriptor,,,Deity Female,Narration,Narrator,,
10763,Hera,λευκώλενος,,Iliad,15,78,epithet,,,Deity Female,Narration,Narrator,,
10764,Olympus,μακρὸν,,Iliad,15,79,epithet,,,Location,Narration,Narrator,,
10768,Hera,πότνια,queen,Iliad,15,83,descriptor,,,Deity Female,Narration,Narrator,,
10769,Olympus,αἰπὺν,,Iliad,15,84,descriptor,,,Location,Narration,Narrator,,
10770,gods,ἀθανάτοισι,immortal,Iliad,15,85,epithet,,,Deity Group,Narration,Narrator,,
10772,Themis,καλλιπαρῄῳ,,Iliad,15,87,epithet,,,Deity Female,Narration,Narrator,,
10777,Zeus,Κρόνου πάϊς,,Iliad,15,91,epithet,lineage,Kronos,Deity Male,Direct,Themis,,
10780,Hera,θεὰ,goddess,Iliad,15,92,descriptor,,,Deity Female,Narration,Narrator,,
10780,Hera,λευκώλενος,,Iliad,15,92,epithet,,,Deity Female,Narration,Narrator,,
10782,Themis,θεὰ,goddess,Iliad,15,93,descriptor,,,Deity Female,Direct,Hera,,
10783,Zeus,ὑπερφίαλος,,Iliad,15,94,descriptor,,,Deity Male,Direct,Hera,,
10783,Zeus,ἀπηνής,,Iliad,15,94,descriptor,,,Deity Male,Direct,Hera,,
10791,Hera,πότνια,queen,Iliad,15,100,descriptor,,,Deity Female,Narration,Narrator,,
10799,gods,ἀθανάτοισι,immortal,Iliad,15,107,epithet,,,Deity Group,Direct,Hera,,
10800,Zeus,κάρτεΐ τε σθένεΐ τε διακριδὸν εἶναι ἄριστος,,Iliad,15,108,descriptor,,,Deity Male,Direct,Hera,,
10803,Ascalaphus,φίλτατος ἀνδρῶν,,Iliad,15,111,descriptor,,,Human Male,Direct,Hera,,
10804,Ascalaphus,τόν φησιν ὃν ἔμμεναι ὄβριμος Ἄρης,,Iliad,15,112,descriptor,,,Human Male,Direct,Hera,,
10811,gods,Ὀλύμπια δώματʼ ἔχοντες,,Iliad,15,115,descriptor,,,Deity Group,Direct,Ares,,
10825,Ares,θοῦρον,,Iliad,15,127,epithet,,,Deity Male,Narration,Narrator,,
10827,Ares,μαινόμενε,,Iliad,15,128,descriptor,,,Deity Male,Direct,Athena,,
10827,Ares,φρένας ἠλὲ,,Iliad,15,128,descriptor,,,Deity Male,Direct,Athena,,
10829,Hera,θεὰ,goddess,Iliad,15,130,descriptor,,,Deity Female,Direct,Athena,,
10829,Hera,λευκώλενος,,Iliad,15,130,epithet,,,Deity Female,Direct,Athena,,
10830,Zeus,Ὀλυμπίου,,Iliad,15,131,epithet,,,Deity Male,Direct,Athena,,
10834,Trojans,ὑπερθύμους,,Iliad,15,135,epithet,,,Human Group,Direct,Athena,,
10843,Ares,θοῦρον,,Iliad,15,142,epithet,,,Deity Male,Narration,Narrator,,
10845,Iris,ἥ τε θεοῖσι μετάγγελος ἀθανάτοισι,,Iliad,15,144,descriptor,,,Deity Female,Narration,Narrator,,
10854,Hera,πότνια,queen,Iliad,15,149,descriptor,,,Deity Female,Narration,Narrator,,
10856,Ida,πολυπίδακα,,Iliad,15,151,epithet,,,Location,Narration,Narrator,,
10856,Ida,μητέρα θηρῶν,,Iliad,15,151,epithet,,,Location,Narration,Narrator,,
10857,Zeus,εὐρύοπα,,Iliad,15,152,epithet,,,Deity Male,Narration,Narrator,,
10857,Zeus,Κρονίδην,,Iliad,15,152,epithet,lineage,Kronos,Deity Male,Narration,Narrator,,
10859,Zeus,νεφεληγερέταο,,Iliad,15,154,epithet,,,Deity Male,Narration,Narrator,,
10861,Hera,φίλης ἀλόχοιο,,Iliad,15,156,descriptor,,,Deity Female,Narration,Narrator,,
10864,Iris,ταχεῖα,,Iliad,15,158,epithet,,,Deity Female,Direct,Zeus,,
10864,Poseidon,ἄνακτι,,Iliad,15,158,epithet,,,Deity Male,Direct,Zeus,,
10867,sea,δῖαν,,Iliad,15,161,epithet,,,Nature,Direct,Zeus,,
10876,Iris,ποδήνεμος,,Iliad,15,168,epithet,,,Deity Female,Narration,Narrator,,
10876,Iris,ὠκέα,swift,Iliad,15,168,epithet,,,Deity Female,Narration,Narrator,,
10877,Troy,ἱρήν,,Iliad,15,169,epithet,,,Location,Narration,Narrator,,
10879,Boreas,αἰθρηγενέος,,Iliad,15,171,descriptor,,,Deity Male,Narration,Narrator,,
10880,Iris,ὠκέα,swift,Iliad,15,172,epithet,,,Deity Female,Narration,Narrator,,
10881,Poseidon,κλυτὸν,,Iliad,15,173,epithet,,,Deity Male,Narration,Narrator,,
10881,Poseidon,ἐννοσίγαιον,,Iliad,15,173,epithet,,,Deity Male,Narration,Narrator,,
10883,Poseidon,γαιήοχε,,Iliad,15,174,epithet,,,Deity Male,Direct,Iris,,
10883,Poseidon,κυανοχαῖτα,,Iliad,15,174,epithet,,,Deity Male,Direct,Iris,,
10884,Zeus,αἰγιόχοιο,aegis-bearer,Iliad,15,175,epithet,,,Deity Male,Direct,Iris,,
10886,sea,δῖαν,,Iliad,15,177,epithet,,,Nature,Direct,Iris,,
10896,Poseidon,κλυτὸς,,Iliad,15,184,epithet,,,Deity Male,Narration,Narrator,,
10896,Poseidon,ἐννοσίγαιος,,Iliad,15,184,epithet,,,Deity Male,Narration,Narrator,,
10901,Hades,ἐνέροισιν ἀνάσσων,,Iliad,15,188,descriptor,,,Deity Male,Direct,Poseidon,,
10905,heaven,εὐρὺν,,Iliad,15,192,epithet,,,Concept,Direct,Poseidon,,
10906,Olympus,μακρὸς,,Iliad,15,193,epithet,,,Location,Direct,Poseidon,,
10915,Iris,ποδήνεμος,,Iliad,15,200,epithet,,,Deity Female,Narration,Narrator,,
10915,Iris,ὠκέα,swift,Iliad,15,200,epithet,,,Deity Female,Narration,Narrator,,
10917,Poseidon,γαιήοχε,,Iliad,15,201,epithet,,,Deity Male,Direct,Iris,,
10917,Poseidon,κυανοχαῖτα,,Iliad,15,201,epithet,,,Deity Male,Direct,Iris,,
10923,Poseidon,ἐνοσίχθων,,Iliad,15,205,epithet,,,Deity Male,Narration,Narrator,,
10925,Iris,θεὰ,goddess,Iliad,15,206,descriptor,,,Deity Female,Direct,Poseidon,,
10932,Athena,ἀγελείης,driver of spoil,Iliad,15,213,epithet,,,Deity Female,Direct,Poseidon,,
10933,Hephaestus,ἄνακτος,,Iliad,15,214,epithet,,,Deity Male,Direct,Poseidon,,
10934,Troy,αἰπεινῆς,,Iliad,15,215,descriptor,,,Location,Narration,Narrator,,
10939,Poseidon,ἐννοσίγαιος,,Iliad,15,218,epithet,,,Deity Male,Narration,Narrator,,
10940,Achaeans,ἥρωες,,Iliad,15,219,descriptor,,,Human Group,Narration,Narrator,,
10943,Zeus,νεφεληγερέτα,,Iliad,15,220,epithet,,,Deity Male,Narration,Narrator,,
10945,Apollo,Φοῖβε,Phoebus,Iliad,15,221,epithet,,,Deity Male,Direct,Zeus,,
10945,Hector,χαλκοκορυστήν,bronze-armed,Iliad,15,221,epithet,,,Human Male,Direct,Zeus,,
10946,Poseidon,γαιήοχος,,Iliad,15,222,epithet,,,Deity Male,Direct,Zeus,,
10946,Poseidon,ἐννοσίγαιος,,Iliad,15,222,epithet,,,Deity Male,Direct,Zeus,,
10947,sea,δῖαν,,Iliad,15,223,epithet,,,Nature,Direct,Zeus,,
10949,underworld gods,οἵ περ ἐνέρτεροί εἰσι θεοὶ Κρόνον ἀμφὶς ἐόντες,,Iliad,15,225,descriptor,,,Deity Male,Direct,Zeus,,
10954,Achaeans,ἥρωας,,Iliad,15,230,descriptor,,,Human Group,Direct,Zeus,,
10955,Apollo,ἑκατηβόλε,,Iliad,15,231,epithet,,,Deity Male,Direct,Zeus,,
10955,Hector,φαίδιμος,shining,Iliad,15,231,epithet,,,Human Male,Direct,Zeus,,
10962,Zeus,πατρὸς,,Iliad,15,236,descriptor,,,Deity Male,Narration,Narrator,,
10963,Apollo,ἴρηκι ἐοικὼς,,Iliad,15,237,descriptor,,,Deity Male,Narration,Narrator,,
