Source line,Signified Entity,Greek,Translation,Epic,Book,Line,Type,Subtype,Relative,Category,Speech,Speaker,MANTO ID
4879,Achaean,ἐϋκνήμιδας,well-greaved,Iliad,7,57,epithet,,,,Narration,Narrator,
4880,Apollo,ἀργυρότοξος,,Iliad,7,58,epithet,,,,Narration,Narrator,
4882,Zeus,πατρὸς,,Iliad,7,60,descriptor,,,,Narration,Narrator,
4882,Zeus,αἰγιόχοιο,,Iliad,7,60,epithet,,,,Narration,Narrator,
4890,Achaean,ἐϋκνήμιδες,well-greaved,Iliad,7,67,epithet,,,,Direct,Hector,
4892,Zeus,Κρονίδης,,Iliad,7,69,epithet,patronym,Kronos,,Direct,Hector,
4892,Zeus,ὑψίζυγος,,Iliad,7,69,epithet,,,,Direct,Hector,
4894,Troy,εὔπυργον,,Iliad,7,71,epithet,,,,Direct,Hector,
4895,ship,ποντοπόροισιν,,Iliad,7,72,epithet,,,,Direct,Hector,
4896,Achaean heroes,ἀριστῆες Παναχαιῶν,,Iliad,7,73,descriptor,,,,Direct,Hector,
4898,Hector,δίῳ,,Iliad,7,75,epithet,,,,Direct,Hector,
4900,spear,ταναήκεϊ,,Iliad,7,77,epithet,,,,Direct,Hector,
4900,spear,χαλκῷ,,Iliad,7,77,epithet,,,,Direct,Hector,
4901,ship,κοίλας,,Iliad,7,78,epithet,,,,Direct,Hector,
4905,Troy,ἱρήν,,Iliad,7,82,epithet,,,,Direct,Hector,
4906,Apollo,ἑκάτοιο,,Iliad,7,83,epithet,,,,Direct,Hector,
4907,ship,ἐϋσσέλμους,,Iliad,7,84,epithet,,,,Direct,Hector,
4908,Achaean,κομόωντες,,Iliad,7,85,epithet,,,,Direct,Hector,
4911,ship,πολυκλήϊδι,,Iliad,7,88,epithet,,,,Direct,Hector,
4911,sea,οἴνοπα,,Iliad,7,88,epithet,,,,Direct,Hector,
4913,Hector,φαίδιμος,,Iliad,7,90,epithet,,,,Direct,Hector,
4929,gods,ἀθανάτοισι,,Iliad,7,102,epithet,,,,Direct,Menelaus,
4932,armor,καλά,,Iliad,7,103,epithet,,,,Narration,Narrator,
4934,Hector,πολὺ φέρτερος,,Iliad,7,105,descriptor,,,,Narration,Narrator,
4935,Achaean chieftains,βασιλῆες,,Iliad,7,106,epithet,,,,Narration,Narrator,
4936,Agamemnon,Ἀτρεΐδης,of Atreus,Iliad,7,107,epithet,patronym,Atreus,,Narration,Narrator,
4936,Agamemnon,εὐρὺ κρείων,,Iliad,7,107,epithet,,,,Narration,Narrator,
4939,Menelaus,διοτρεφές,,Iliad,7,109,epithet,,,,Direct,Agamemnon,
4942,Hector,Πριαμίδῃ,,Iliad,7,112,epithet,patronym,Priam,,Direct,Agamemnon,
4947,Achaean champion,ἀδειής,,Iliad,7,117,descriptor,,,,Direct,Agamemnon,
4947,Achaean champion,μόθου ἔστʼ ἀκόρητος,,Iliad,7,117,descriptor,,,,Direct,Agamemnon,
4952,Agamemnon,ἥρως,,Iliad,7,120,descriptor,,,,Narration,Narrator,
4958,Peleus,γέρων,,Iliad,7,125,descriptor,,,,Direct,Nestor,
4958,Peleus,ἱππηλάτα,,Iliad,7,125,epithet,,,,Direct,Nestor,
4959,Peleus,ἐσθλὸς Μυρμιδόνων βουληφόρος ἠδʼ ἀγορητής,,Iliad,7,126,descriptor,,,,Direct,Nestor,
4963,gods,ἀθανάτοισι,,Iliad,7,130,epithet,,,,Direct,Nestor,
4963,hand,φίλας,,Iliad,7,130,epithet,,,,Direct,Nestor,
4964,underworld,δόμον Ἄϊδος,,Iliad,7,131,descriptor,,,,Direct,Nestor,
4966,Zeus,πάτερ,,Iliad,7,132,descriptor,,,,Direct,Nestor,
4967,Celadon,ὠκυρόῳ,,Iliad,7,133,descriptor,,,,Direct,Nestor,
4968,Arcadian,ἐγχεσίμωροι,,Iliad,7,134,epithet,,,,Direct,Nestor,
4970,Ereuthalion,ἰσόθεος φὼς,,Iliad,7,136,epithet,,,,Direct,Nestor,
4971,Areithous,ἄνακτος,,Iliad,7,137,epithet,,,,Direct,Nestor,
4972,Areithous,δίου,,Iliad,7,138,epithet,,,,Direct,Nestor,
4972,Areithous,κορυνήτην,,Iliad,7,138,descriptor,,,,Direct,Nestor,
4973,women,καλλίζωνοί,,Iliad,7,139,epithet,,,,Direct,Nestor,
4974,spear,μακρῷ,,Iliad,7,140,epithet,,,,Direct,Nestor,
4980,Ares,χάλκεος,,Iliad,7,146,epithet,,,,Direct,Nestor,
4981,war,μῶλον Ἄρηος,,Iliad,7,147,descriptor,,,,Direct,Nestor,
4983,Ereuthalion,φίλῳ θεράποντι,,Iliad,7,149,descriptor,,,,Direct,Nestor,
4989,Ereuthalion,μήκιστον,,Iliad,7,155,descriptor,,,,Direct,Nestor,
4989,Ereuthalion,κάρτιστον,,Iliad,7,155,descriptor,,,,Direct,Nestor,
4992,Hector,κορυθαίολος,,Iliad,7,158,epithet,,,,Direct,Nestor,
4993,Achaean heroes,ἀριστῆες Παναχαιῶν,,Iliad,7,159,descriptor,,,,Direct,Nestor,
4997,Nestor,γέρων,,Iliad,7,161,descriptor,,,,Narration,Narrator,
4998,Agamemnon,ἄναξ ἀνδρῶν,,Iliad,7,162,epithet,,,,Narration,Narrator,
4999,Diomedes,Τυδεΐδης,,Iliad,7,163,epithet,lineage,Tydeus,,Narration,Narrator,
4999,Diomedes,κρατερὸς,,Iliad,7,163,descriptor,,,,Narration,Narrator,
5000,"Telamonian Ajax, Lesser Ajax",θοῦριν ἐπιειμένοι ἀλκήν,,Iliad,7,164,descriptor,,,,Narration,Narrator,
5001,Meriones,ὀπάων Ἰδομενῆος,,Iliad,7,165,descriptor,,,,Narration,Narrator,
5002,Meriones,ἀτάλαντος ,,Iliad,7,166,descriptor,,,,Narration,Narrator,
5002,Ares,Ἐνυαλίῳ,,Iliad,7,166,epithet,,,,Narration,Narrator,
5002,Ares,ἀνδρειφόντῃ,,Iliad,7,166,epithet,,,,Narration,Narrator,
5003,Eurypylus,Εὐαίμονος ,,Iliad,7,167,epithet,lineage,Euaemon,,Narration,Narrator,
5003,Eurypylus,ἀγλαὸς,,Iliad,7,167,epithet,,,,Narration,Narrator,
5004,Thoas,Ἀνδραιμονίδης,,Iliad,7,168,epithet,patronym,Andraemon,,Narration,Narrator,
5004,Odysseus,δῖος,,Iliad,7,168,descriptor,,,,Narration,Narrator,
5005,Hector,δίῳ,,Iliad,7,169,epithet,,,,Narration,Narrator,
5006,Nestor,Γερήνιος,,Iliad,7,170,epithet-place,homeland,Gerenia,,Narration,Narrator,
5006,Nestor,ἱππότα,,Iliad,7,170,epithet,,,,Narration,Narrator,
5009,Achaean,ἐϋκνήμιδας,well-greaved,Iliad,7,172,epithet,,,,Direct,Nestor,
5016,Agamemnon,Ἀτρεΐδαο,of Atreus,Iliad,7,176,epithet,patronym,Atreus,,Narration,Narrator,
5018,heaven,εὐρύν,,Iliad,7,178,epithet,,,,Narration,Narrator,
5020,Zeus,πάτερ,,Iliad,7,179,descriptor,,,,Narration,general speaker,
5020,Diomedes,Τυδέος υἱόν,,Iliad,7,179,epithet,lineage,Tydeus,,Narration,general speaker,
5021,Agamemnon,βασιλῆα ,,Iliad,7,180,epithet,,,,Direct,general speaker,
5021,Mycenae,πολυχρύσοιο,,Iliad,7,180,epithet,,,,Narration,general speaker,
5024,Nestor,Γερήνιος,,Iliad,7,181,epithet-place,homeland,Gerenia,,Narration,Narrator,
5024,Nestor,ἱππότα,,Iliad,7,181,epithet,,,,Narration,Narrator,
5030,Telamonian Ajax,φαίδιμος,,Iliad,7,187,epithet,,,,Narration,Narrator,
5036,Hector,δῖον,,Iliad,7,192,epithet,,,,Direct,Telamonian Ajax,
5038,Zeus,Κρονίωνι,,Iliad,7,194,epithet,lineage,Kronos,,Direct,Telamonian Ajax,
5038,Zeus,ἄνακτι,,Iliad,7,194,epithet,,,,Direct,Telamonian Ajax,
5046,Zeus,Κρονίωνι,,Iliad,7,200,epithet,lineage,Kronos,,Narration,Narrator,
5046,Zeus,ἄνακτι,,Iliad,7,200,epithet,,,,Narration,Narrator,
5047,heaven,εὐρύν,,Iliad,7,201,epithet,,,,Narration,Narrator,
5049,Zeus,πάτερ,,Iliad,7,202,descriptor,,,,Direct,general speaker,
5049,Zeus,Ἴδηθεν μεδέων,,Iliad,7,202,epithet,,,,Direct,general speaker,
5049,Zeus,κύδιστε,,Iliad,7,202,epithet,,,,Direct,general speaker,
5049,Zeus,μέγιστε,,Iliad,7,202,epithet,,,,Direct,general speaker,
5050,renown,ἀγλαὸν,,Iliad,7,203,epithet,,,,Direct,general speaker,
5056,bronze,νώροπι,,Iliad,7,206,epithet,,,,Narration,Narrator,
5058,Ares,πελώριος,,Iliad,7,208,descriptor,,,,Narration,Narrator,
5059,Zeus,Κρονίων,,Iliad,7,209,epithet,lineage,Kronos,,Narration,Narrator,
5060,eris,θυμοβόρου,,Iliad,7,210,epithet,,,,Narration,Narrator,
5061,Telamonian Ajax,πελώριος,,Iliad,7,211,descriptor,,,,Narration,Narrator,
5061,Telamonian Ajax,ἕρκος Ἀχαιῶν,,Iliad,7,211,epithet,,,,Narration,Narrator,
5063,spear,δολιχόσκιον,,Iliad,7,213,epithet,,,,Narration,Narrator,
5071,tychius,σκυτοτόμων ὄχʼ ἄριστος,,Iliad,7,221,descriptor,,,,Narration,Narrator,
5074,Telamonian Ajax,Τελαμώνιος,,Iliad,7,224,epithet,,,,Narration,Narrator,
5078,Danaans heroes,Δαναοῖσιν ἀριστῆες,,Iliad,7,227,descriptor,,,,Direct,Telamonian Ajax,
5079,Achilles,ῥηξήνορα,,Iliad,7,228,epithet,,,,Direct,Telamonian Ajax,8182012
5079,Achilles,θυμολέοντα,,Iliad,7,228,epithet,,,,Direct,Telamonian Ajax,8182012
5080,ship,κορωνίσι,,Iliad,7,229,epithet,,,,Direct,Telamonian Ajax,
5081,Agamemnon,ποιμένι λαῶν,,Iliad,7,230,epithet,,,,Direct,Telamonian Ajax,
5086,Hector,μέγας,,Iliad,7,233,epithet,,,,Narration,Narrator,
5086,Hector,κορυθαίολος,,Iliad,7,233,epithet,,,,Narration,Narrator,
5088,Telamonian Ajax,διογενὲς,,Iliad,7,234,epithet,lineage,Zeus,,Direct,Hector,
5088,Telamonian Ajax,Τελαμώνιε,,Iliad,7,234,epithet,patronym,Telamon,,Direct,Hector,
5088,Telamonian Ajax,κοίρανε λαῶν,,Iliad,7,234,descriptor,,,,Direct,Hector,
5094,horse,ὠκειάων,,Iliad,7,240,epithet,,,,Direct,Hector,
5101,spear,δολιχόσκιον,,Iliad,7,244,epithet,,,,Narration,Narrator,
5106,Telamonian Ajax,διογενὴς,,Iliad,7,249,epithet,lineage,Zeus,,Narration,Narrator,
5106,spear,δολιχόσκιον,,Iliad,7,249,epithet,,,,Narration,Narrator,
5107,Hector,Πριαμίδαο,,Iliad,7,250,epithet,patronym,Priam,,Narration,Narrator,
5108,shield,φαεινῆς,,Iliad,7,251,epithet,,,,Narration,Narrator,
5108,spear,ὄβριμον,,Iliad,7,251,epithet,,,,Narration,Narrator,
5115,Hector,Πριαμίδης,,Iliad,7,258,epithet,patronym,Priam,,Narration,Narrator,
5119,blood,μέλαν,,Iliad,7,262,epithet,,,,Narration,Narrator,
5120,Hector,κορυθαίολος,,Iliad,7,263,epithet,,,,Narration,Narrator,
5121,hand,παχείῃ,,Iliad,7,264,epithet,,,,Narration,Narrator,
5122,stone,μέλανα,,Iliad,7,265,epithet,,,,Narration,Narrator,
5131,Herald,Διὸς ἄγγελοι ἠδὲ καὶ ἀνδρῶν,,Iliad,7,274,epithet,,,,Narration,Narrator,
5132,Achaean,χαλκοχιτώνων,,Iliad,7,275,epithet,,,,Narration,Narrator,
5133,"Talthybius,Idaeus",πεπνυμένω,,Iliad,7,276,descriptor,,,,Narration,Narrator,
5135,Idaeus,κῆρυξ,,Iliad,7,278,descriptor,,,,Narration,Narrator,
5135,Idaeus,πεπνυμένα μήδεα εἰδώς,,Iliad,7,278,epithet,,,,Narration,Narrator,
5138,"Talthybius, Idaeus",φιλεῖ ,,Iliad,7,280,descriptor,,,,Direct,Idaeus,
5138,Zeus,νεφεληγερέτα,,Iliad,7,280,epithet,,,,Direct,Idaeus,
5139,"Talthybius, Idaeus",αἰχμητά,,Iliad,7,281,descriptor,,,,Direct,Idaeus,
5144,Telamonian Ajax,Τελαμώνιος,,Iliad,7,283,epithet,,,,Narration,Narrator,
5151,Hector,μέγας,,Iliad,7,287,epithet,,,,Narration,Narrator,
5151,Hector,κορυθαίολος,,Iliad,7,287,epithet,,,,Narration,Narrator,
5154,Telamonian Ajax,Ἀχαιῶν φέρτατός,,Iliad,7,289,descriptor,,,,Direct,Hector,
5161,Troy,ἄστυ μέγα Πριάμοιο,,Iliad,7,296,descriptor,,,,Direct,Hector,
5161,Priam,ἄνακτος,,Iliad,7,296,epithet,,,,Direct,Hector,
5162,Trojan women,ἑλκεσιπέπλους,,Iliad,7,297,epithet,,,,Direct,Hector,
5164,gift,περικλυτὰ,,Iliad,7,299,epithet,,,,Direct,Hector,
5166,Eris,θυμοβόροιο,,Iliad,7,301,epithet,,,,Direct,Hector,
5172,belt,φαεινόν,,Iliad,7,305,epithet,,,,Narration,Narrator,
5178,Achaean,ἐϋκνήμιδες,well-greaved,Iliad,7,311,epithet,,,,Narration,Narrator,
5179,Agamemnon,δῖον,,Iliad,7,312,epithet,,,,Narration,Narrator,
5182,Agamemnon,Ἀτρεΐδαο,of Atreus,Iliad,7,313,epithet,patronym,Atreus,,Narration,Narrator,
5183,Agamemnon,ἄναξ ἀνδρῶν,,Iliad,7,314,epithet,,,,Narration,Narrator,
5184,Zeus,ὑπερμενέϊ,,Iliad,7,315,epithet,,,,Narration,Narrator,
5184,Zeus,Κρονίωνι,,Iliad,7,315,epithet,lineage,Kronos,,Narration,Narrator,
5191,Agamemnon,ἥρως,,Iliad,7,322,descriptor,,,,Narration,Narrator,
5191,Agamemnon,Ἀτρεΐδης,of Atreus,Iliad,7,322,epithet,patronym,Atreus,,Narration,Narrator,
5191,Agamemnon,εὐρὺ κρείων,,Iliad,7,322,epithet,,,,Narration,Narrator,
5193,Nestor,γέρων,,Iliad,7,324,descriptor,,,,Narration,Narrator,
5197,Agamemnon,Ἀτρεΐδη,of Atreus,Iliad,7,327,epithet,patronym,Atreus,,Direct,Nestor,
5197,Achaean heroes,ἀριστῆες Παναχαιῶν,,Iliad,7,327,descriptor,,,,Direct,Nestor,
5198,Achaean,κομόωντες,,Iliad,7,328,epithet,,,,Direct,Nestor,
5199,river Scamander,ἐΰρροον,,Iliad,7,329,epithet,,,,Direct,Nestor,
5200,Ares,ὀξὺς,,Iliad,7,330,epithet,,,,Direct,Nestor,
5213,Trojan,ἀγερώχων,,Iliad,7,343,epithet,,,,Direct,Nestor,
5219,Antenor,πεπνυμένος,,Iliad,7,347,epithet,,,,Narration,Narrator,
5223,Helen,Ἀργείην,,Iliad,7,350,epithet,,,,Direct,Antenor,
5224,"Agamemnon, Menelaus",Ἀτρεΐδῃσιν,of Atreus,Iliad,7,351,epithet,patronym,Atreus,,Direct,Antenor,
5231,Paris,δῖος,,Iliad,7,355,descriptor,,,,Narration,Narrator,
5231,Paris,Ἑλένης πόσις ,,Iliad,7,355,descriptor,,,,Narration,Narrator,
5231,Helen,ἠϋκόμοιο,,Iliad,7,355,epithet,,,,Narration,Narrator,
5238,Trojan,ἱπποδάμοις,,Iliad,7,361,epithet,,,,Direct,Paris,
5245,Priam,Δαρδανίδης,,Iliad,7,366,epithet,patronym,Dardanus,,Narration,Narrator,
5245,Priam,θεόφιν μήστωρ ἀτάλαντος,,Iliad,7,366,epithet,,,,Narration,Narrator,
5252,ship,κοίλας,,Iliad,7,372,epithet,,,,Direct,Paris,
5253,"Agamemnon, Menelaus",Ἀτρεΐδῃς,of Atreus,Iliad,7,373,epithet,patronym,Atreus,,Direct,Paris,
5256,war,δυσηχέος,,Iliad,7,376,epithet,,,,Direct,Paris,
5263,ship,κοίλας,,Iliad,7,381,epithet,,,,Narration,Narrator,
5264,Danaans,θεράποντας Ἄρηος,,Iliad,7,382,epithet,,,,Narration,Narrator,
5266,Idaeus,ἠπύτα,,Iliad,7,384,descriptor,,,,Narration,Narrator,
5268,Agamemnon,Ἀτρεΐδη,of Atreus,Iliad,7,385,epithet,patronym,Atreus,,Direct,Idaeus,
5268,Achaean heroes,ἀριστῆες Παναχαιῶν,,Iliad,7,385,descriptor,,,,Direct,Idaeus,
5269,Trojan,ἀγαυοὶ,,Iliad,7,386,epithet,,,,Direct,Idaeus,
5272,ship,κοίλῃς,,Iliad,7,389,epithet,,,,Direct,Idaeus,
5275,Helen,κουριδίην δʼ ἄλοχον,,Iliad,7,392,descriptor,,,,Direct,Idaeus,
5275,Menelaus,κυδαλίμοιο,,Iliad,7,392,epithet,,,,Direct,Idaeus,
5278,war,δυσηχέος,,Iliad,7,395,epithet,,,,Direct,Idaeus,
5285,Diomedes,βοὴν ἀγαθὸς,,Iliad,7,399,epithet,,,,Narration,Narrator,
5292,sons of Achaeans,υἷες Ἀχαιῶν,,Iliad,7,403,epithet,lineage,Achaeans,,Narration,Narrator,
5293,Diomedes,ἱπποδάμοιο,,Iliad,7,404,epithet,,,,Narration,Narrator,
5294,Agamemnon,κρείων,,Iliad,7,405,epithet,,,,Narration,Narrator,
5301,Zeus,ἐρίγδουπος,,Iliad,7,411,epithet,,,,Direct,Agamemnon,
5301,Zeus,πόσις Ἥρης,,Iliad,7,411,descriptor,,,,Direct,Agamemnon,
5305,Troy,ἱρήν,,Iliad,7,413,epithet,,,,Narration,Narrator,
5315,Oceanus,ἀκαλαρρείταο,,Iliad,7,422,epithet,,,,Narration,Narrator,
5315,Oceanus,βαθυρρόου,,Iliad,7,422,epithet,,,,Narration,Narrator,
5320,Priam,μέγας,,Iliad,7,427,epithet,,,,Narration,Narrator,
5322,Troy,ἱρήν,,Iliad,7,429,epithet,,,,Narration,Narrator,
5323,Achaean,ἐϋκνήμιδες,well-greaved,Iliad,7,430,epithet,,,,Narration,Narrator,
5325,ship,κοίλας,,Iliad,7,432,epithet,,,,Narration,Narrator,
5338,Achaean,κομόωντες,,Iliad,7,442,epithet,,,,Narration,Narrator,
5339,Zeus,ἀστεροπητῇ,,Iliad,7,443,epithet,,,,Narration,Narrator,
5340,Achaean,χαλκοχιτώνων,,Iliad,7,444,epithet,,,,Narration,Narrator,
5341,Poseidon,ἐνοσίχθων,,Iliad,7,445,epithet,,,,Narration,Narrator,
5343,Zeus,πάτερ,,Iliad,7,446,descriptor,,,,Direct,Poseidon,
5343,earth,ἀπείρονα,,Iliad,7,446,epithet,,,,Direct,Poseidon,
5344,gods,ἀθανάτοισι,,Iliad,7,447,descriptor,,,,Direct,Poseidon,
5345,Achaean,κομόωντες,,Iliad,7,448,epithet,,,,Direct,Poseidon,
5347,hecatomb,κλειτὰς,,Iliad,7,450,epithet,,,,Direct,Poseidon,
5349,Apollo,Φοῖβος,,Iliad,7,452,epithet,,,,Direct,Poseidon,
5350,Laomedon,ἥρῳ,,Iliad,7,453,descriptor,,,,Direct,Poseidon,
5353,Zeus,νεφεληγερέτα,,Iliad,7,454,epithet,,,,Narration,Narrator,
5355,Poseidon,ἐννοσίγαιʼ,,Iliad,7,455,epithet,,,,Direct,Zeus,
5355,Poseidon,εὐρυσθενές,,Iliad,7,455,epithet,,,,Direct,Zeus,
5359,Achaean,κομόωντες,,Iliad,7,459,epithet,,,,Direct,Zeus,
5370,euneus,Ἰησονίδης,,Iliad,7,468,epithet,patronym,Jason,,Narration,Narrator,
5371,Jason,ποιμένι λαῶν,,Iliad,7,469,epithet,,,,Narration,Narrator,
5372,"Agamemnon, Menelaus",Ἀτρεΐδῃς,of Atreus,Iliad,7,470,epithet,patronym,Atreus,,Narration,Narrator,
5373,euneus,Ἰησονίδης,,Iliad,7,471,epithet,patronym,Jason,,Narration,Narrator,
5374,Achaean,κομόωντες,,Iliad,7,472,epithet,,,,Narration,Narrator,
5375,iron,αἴθωνι,,Iliad,7,473,epithet,,,,Narration,Narrator,
5378,Achaean,κομόωντες,,Iliad,7,476,epithet,,,,Narration,Narrator,
5380,Zeus,μητίετα,,Iliad,7,478,epithet,,,,Narration,Narrator,
5381,fear,χλωρὸν,,Iliad,7,479,epithet,,,,Narration,Narrator,
5383,Zeus,ὑπερμενέϊ,,Iliad,7,481,epithet,,,,Narration,Narrator,
5383,Zeus,Κρονίωνι,,Iliad,7,481,epithet,lineage,Kronos,,Narration,Narrator,
5389,Eos,κροκόπεπλος,,Iliad,8,1,epithet,,,,Narration,Narrator,
5390,Zeus,τερπικέραυνος,,Iliad,8,2,epithet,,,,Narration,Narrator,
5391,Olympus,πολυδειράδος,,Iliad,8,3,epithet,,,,Narration,Narrator,
5396,goddesses,θήλεια θεὸς,,Iliad,8,7,descriptor,,,,Direct,Zeus,
5402,Tartarus,ἠερόεντα,,Iliad,8,13,descriptor,,,,Direct,Zeus,
5406,Zeus,θεῶν κάρτιστος ἁπάντων,,Iliad,8,17,descriptor,,,,Direct,Zeus,
5411,Zeus,ὕπατον,,Iliad,8,22,epithet,,,,Direct,Zeus,
5411,Zeus,μήστωρʼ,,Iliad,8,22,epithet,,,,Direct,Zeus,
5421,Athena,θεὰ,goddess,Iliad,8,30,descriptor,,,,Narration,Narrator,
5421,Athena,γλαυκῶπις,,Iliad,8,30,epithet,,,,Narration,Narrator,
5423,Zeus,πάτερ,,Iliad,8,31,descriptor,,,,Direct,Athena,
5423,Zeus,Κρονίδη,,Iliad,8,31,epithet,lineage,Kronos,,Direct,Athena,
5423,Zeus,ὕπατε κρειόντων,,Iliad,8,31,epithet,,,,Narration,Narrator,
5432,Zeus,νεφεληγερέτα,,Iliad,8,38,epithet,,,,Narration,Narrator,
5434,Athena,Τριτογένεια,,Iliad,8,39,epithet,,,,Direct,Zeus,
5434,Athena,φίλον τέκος,,Iliad,8,39,descriptor,,,,Direct,Zeus,
5439,Zeus' horses,χαλκόποδʼ,,Iliad,8,41,epithet,,,,Narration,Narrator,
5440,Zeus' horses,ὠκυπέτα,,Iliad,8,42,epithet,,,,Narration,Narrator,
5440,Zeus' horses,χρυσέῃσιν ἐθείρῃσιν,,Iliad,8,42,descriptor,,,,Narration,Narrator,
5442,whip,εὔτυκτον,,Iliad,8,44,epithet,,,,Narration,Narrator,
5444,heaven,ἀστερόεντος,,Iliad,8,46,epithet,,,,Narration,Narrator,
5445,Ida,πολυπίδακα,,Iliad,8,47,epithet,,,,Narration,Narrator,
5445,Ida,μητέρα θηρῶν,,Iliad,8,47,epithet,,,,Narration,Narrator,
5447,Zeus,πατὴρ ἀνδρῶν τε θεῶν τε,,Iliad,8,49,epithet,,,,Narration,Narrator,
5452,Achaean,κομόωντες,,Iliad,8,53,epithet,,,,Narration,Narrator,
5462,warrior,χαλκεοθωρήκων,,Iliad,8,62,epithet,,,,Narration,Narrator,
5462,shields,ὀμφαλόεσσαι,,Iliad,8,62,epithet,,,,Narration,Narrator,
5470,Zeus,πατὴρ,,Iliad,8,69,epithet,,,,Narration,Narrator,
5472,Trojan,ἱπποδάμων,,Iliad,8,71,epithet,,,,Narration,Narrator,
5472,Achaean,χαλκοχιτώνων,,Iliad,8,71,epithet,,,,Narration,Narrator,
5474,earth,πουλυβοτείρῃ,,Iliad,8,73,epithet,,,,Narration,Narrator,
5475,heaven,εὐρὺν,,Iliad,8,74,epithet,,,,Narration,Narrator,
5478,fear,χλωρὸν,,Iliad,8,77,epithet,,,,Narration,Narrator,
5482,"Telamonian Ajax, Lesser Ajax",θεράποντες Ἄρηος,,Iliad,8,79,descriptor,,,,Narration,Narrator,
5483,Nestor,Γερήνιος,,Iliad,8,80,epithet-place,homeland,Gerenia,,Narration,Narrator,
5483,Nestor,οὖρος Ἀχαιῶν,,Iliad,8,80,descriptor,,,,Narration,Narrator,
5485,Paris,δῖος,,Iliad,8,82,descriptor,,,,Narration,Narrator,
5485,Paris,Ἑλένης πόσις ,,Iliad,8,82,descriptor,,,,Narration,Narrator,
5485,Helen,ἠϋκόμοιο,,Iliad,8,82,epithet,,,,Narration,Narrator,
5489,arrow,χαλκῷ,,Iliad,8,86,epithet,,,,Narration,Narrator,
5490,Nestor,γέρων,,Iliad,8,87,descriptor,,,,Narration,Narrator,
5491,horse,ὠκέες,,Iliad,8,88,epithet,,,,Narration,Narrator,
5492,Hector,θρασὺν,,Iliad,8,89,epithet,,,,Narration,Narrator,
5493,Nestor,γέρων,,Iliad,8,90,descriptor,,,,Narration,Narrator,
5494,Diomedes,βοὴν ἀγαθὸς,,Iliad,8,91,epithet,,,,Narration,Narrator,
5497,Odysseus,διογενὲς,,Iliad,8,93,epithet,lineage,Zeus,,Direct,Diomedes,
5497,Odysseus,Λαερτιάδη,,Iliad,8,93,epithet,patronym,Laertes,,Direct,Diomedes,
5497,Odysseus,πολυμήχανʼ,,Iliad,8,93,epithet,,,,Direct,Diomedes,
5500,Nestor,γέροντος,,Iliad,8,96,descriptor,,,,Direct,Diomedes,
5500,Hector,ἄγριον ἄνδρα,,Iliad,8,96,descriptor,,,,Direct,Diomedes,
5503,Odysseus,πολύτλας,,Iliad,8,97,epithet,,,,Narration,Narrator,
5503,Odysseus,δῖος,,Iliad,8,97,descriptor,,,,Narration,Narrator,
5504,ship,κοίλας,,Iliad,8,98,epithet,,,,Narration,Narrator,
5505,Diomedes,Τυδεΐδης,,Iliad,8,99,epithet,lineage,Tydeus,,Narration,Narrator,
